id,tyc,gaia,hyg,hip,hd,hr,gl,bayer,flam,con,proper,ra,dec,pos_src,dist,x0,y0,z0,dist_src,mag,absmag,ci,mag_src,rv,rv_src,pm_ra,pm_dec,pm_src,vx,vy,vz,spect,spect_src
1418029,2007-797-1,1.2539284538259E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Boo,NULL,14.26982722,23.39144419,T,27.3437,-20.794,-14.051,10.856,G_R3,11.949,9.765,1.857,T,-40.256,G_R3,-110.246,-170.459,G_R3,15.344,27.615,-36.261,NULL,N
1418045,3478-418-1,1.51172737177951E+018,NULL,NULL,234121,NULL,NULL,NULL,NULL,Boo,NULL,14.27004924,51.37626817,T,29.386,-15.198,-10.271,22.958,G_R3,7.389,5.048,0.693,T,-16.734,G_R3,-145.734,93,G_R3,5.673,28.336,-4.987,NULL,N
1418076,2549-983-1,1.47810042355414E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Boo,NULL,14.2704563,32.57825416,T,25.4393,-17.76,-12.005,13.698,G_R3,9.706,7.678,1.247,T,-9.584,G_R3,16.692,-464.368,G_R3,-17.164,-14.031,-52.349,NULL,N
1418295,3472-1264-1,1.50531144655317E+018,69510,69732,125162,5351,GJ 3837,Lam,19,Boo,Xuange,14.27306086,46.08830597,T,30.6857,-17.624,-11.93,22.106,G_R3,4.18,1.745,0.087,HIP,-1.656,G_R3,-187.698,159.309,G_R3,-0.53,32.613,14.879,A0P,T
1418318,9009-3848-1,5.8537476838439E+018,NULL,NULL,124514,NULL,NULL,NULL,NULL,Cen,NULL,14.27334229,-63.57597114,T,33.1794,-12.226,-8.278,-29.713,G_R2,8.813,6.209,1.122,T,NULL,N,44.88,-24.146,G_R2,6.774,-3.938,-1.69,K1/2 III,T
1418323,3035-734-1,1.4856947503641E+018,69513,69735,125111,5347,NULL,NULL,NULL,Boo,NULL,14.2734101,39.74471197,T,49.7061,-31.647,-21.428,31.78,G_R3,6.38,2.898,0.376,HIP,-25.237,G_R3,-139.521,6.537,G_R3,-1.548,38.654,-14.951,F 3 V,T
1418526,1475-1155-1,1.25205065976522E+018,69529,69751,125040,5346,NULL,NULL,NULL,Boo,NULL,14.27578953,20.12186107,T,33.1009,-25.725,-17.442,11.387,G_R3,6.25,3.651,0.504,HIP,-7.647,G_R3,-135.348,-95.322,G_R3,-10.234,18.721,-16.675,F 8 V,T
1419156,320-1316-1,3.66767145251576E+018,69560,69783,125056,NULL,NULL,NULL,NULL,Vir,NULL,14.28348869,3.08857846,T,45.9473,-37.923,-25.823,2.476,G_R3,8.65,5.339,0.782,HIP,-49.558,G_R3,139.985,59.698,G_R3,58.644,3.045,10.314,K0 V,T
1419183,6151-1457-1,6.27767511210071E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vir,NULL,14.28374484,-20.8647166,T,39.7277,-30.683,-20.896,-14.15,G_R3,11.488,8.493,1.783,T,-14.94,G_R3,-110.532,39.333,G_R3,-2.359,23.578,12.243,NULL,N
1419236,NULL,1.47744659208832E+018,118955,NULL,NULL,NULL,GJ 3839,NULL,NULL,Boo,NULL,14.284325,31.711595,GJ,16.6666666666667,-11.718,-7.982,8.761,GJ,13.1,11.991,NULL,GJ,-27.37,OTHER,-589,-143,GJ,-11.866,48.225,-23.998,NULL,NULL
1419270,9017-1280-1,5.84942704980771E+018,69573,69796,124584,NULL,NULL,NULL,NULL,Cir,NULL,14.284659,-66.31605603,T,44.4517,-14.756,-10.054,-40.708,G_R3,7.29,4.051,0.59,HIP,-8.949,G_R3,-391.83,-221.652,G_R3,-8.175,94.342,-10.567,G0/1 V,T
1419272,905-189-1,1.22514574767153E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Boo,NULL,14.28468281,10.59333581,T,20.1914,-16.402,-11.176,3.712,G_R3,11.877,10.351,1.106,T,2.773,G_R3,-282.401,-106.079,G_R3,-19.016,19.752,-9.471,NULL,N
1419769,3472-137-1,1.50521493004754E+018,69601,69824,NULL,NULL,Gl 541.2,NULL,NULL,Boo,NULL,14.29010648,45.44447053,T,19.4334,-11.256,-7.694,13.848,G_R3,10.19,8.747,1.391,HIP,3.035,G_R3,43.839,-18.274,G_R3,-0.47,-5.213,0.982,M0,T
1420339,1475-824-1,1.25284553795168E+018,69636,69860,NULL,NULL,NULL,NULL,NULL,Boo,NULL,14.29663429,21.43419326,T,41.8358,-32.1128,-22.0287,15.2884,G_R3,11.58,8.472,NULL,HIP,NULL,N,-67.458,-172.535,G_R3,-17.879,3.959,-31.851,NULL,N
1420617,NULL,3.65382732981172E+018,118956,NULL,NULL,NULL,GJ 3840,NULL,NULL,Vir,NULL,14.299702,-0.5265,GJ,21.376108351218,-17.617,-12.106,-0.196,G_R3,12.76,11.11,1.59,GJ,NULL,OTHER,-279.191,-275.137,G_R3,-15.811,23.462,-27.879,NULL,NULL
1420664,5562-839-1,3.6397605216435E+018,69658,69881,125184,5353,Gl 541.1,NULL,NULL,Vir,NULL,14.30020158,-7.54238534,T,32.9498,-26.919,-18.503,-4.325,G_R3,6.47,3.881,0.723,HIP,-12.391,G_R3,267.128,-236.757,G_R3,37.758,-24.678,-35.035,G5/6 V,T
1420978,9439-1501-1,5.77287973742483E+018,69673,69896,123998,5303,NULL,Eta,NULL,Aps,NULL,14.30385923,-81.00776096,T,43.6245,-5.615,-3.868,-43.088,G_R3,4.89,1.691,0.243,HIP,-9,HYG,-19.981,-65.222,G_R3,9.786,11.758,6.781,A2MA7-F2,T
1421192,8277-704-1,6.09622672826356E+018,69679,69901,125069,NULL,NULL,NULL,NULL,Lup,NULL,14.30631384,-45.90487133,T,35.5631,-20.3709,-14.0502,-25.5409,G_R2,8.93,6.175,0.92,HIP,16.33,G_R3,49.46,37.06,HYG,-8.314,-15.863,-7.38,K0 V,T
1422006,4982-1597-1,NULL,69739,69962,125354,NULL,Gl 542.2,NULL,NULL,Vir,NULL,14.31618945,-6.60363604,T,22.5346,-18.3947,-12.7573,-2.5919,G_R2,9.1,7.336,1.29,HIP,9.6,HYG,-5.17,-432.05,HYG,-3.789,-1.956,-46.951,K4/5 (V),T
1422025,3035-851-1,1.48483572254511E+018,69740,69963,NULL,NULL,NULL,NULL,NULL,Boo,NULL,14.31640288,38.64063761,T,31.6881,-20.337,-14.107,19.787,G_R3,11.51,9.006,1.39,HIP,NULL,N,-698.804,-236.566,G_R3,-78.061,73.607,-27.756,M:,HYG
1422075,6735-1289-1,6.27090641544132E+018,69742,69965,125276,5356,Gl 542.1A,NULL,NULL,Hya,NULL,14.31691619,-25.81542876,T,17.9888,-13.305,-9.231,-7.834,G_R3,5.87,4.595,0.518,HIP,-22.284,G_R3,-359.037,364.426,G_R3,-12.09,28.876,37.679,F7(W)F3 V,T
1422108,7294-358-1,6.11775427258577E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cen,NULL,14.3172613,-37.46994406,T,21.6285,-14.103,-9.787,-13.158,G_R3,10.189,8.514,NULL,T,33.797,G_R3,137.559,-5.396,G_R3,-13.72,-26.688,-20.999,NULL,N
1422177,8690-554-1,5.86699264138099E+018,69749,69972,125072,NULL,Gl 542,NULL,NULL,Cen,NULL,14.318081,-59.379037,HIP_X,11.8199,-4.946,-3.434,-10.171,G_R3,6.66,6.297,1.017,HIP,-18.399,G_R3,-454.968,-810.609,G_R3,25.266,48.577,-7.303,K3V,HYG
1422302,NULL,3.63979477830275E+018,118958,NULL,NULL,NULL,Gl 543,NULL,NULL,Vir,NULL,14.319608,-7.304328,GJ,17.5303581978091,-14.275,-9.919,-2.228,G_R3,13.4,12.181,1.64,GJ,-97,OTHER,-1118.026,-758.579,G_R3,32.575,135.774,-50.195,NULL,NULL
1422325,9006-4104-1,5.86665656877636E+018,69759,69982,125052,NULL,NULL,NULL,NULL,Cen,NULL,14.31995012,-60.82608518,T,39.2202,-15.699,-10.911,-34.245,G_R3,8.31,5.342,0.793,HIP,7.01,G_R3,-167.802,-31.802,G_R3,-16.371,26.615,-9.003,G8 IV,T
1422421,915-1442-1,1.22684432133778E+018,69766,69989,125451,5365,GJ 3841,NULL,18,Boo,NULL,14.32118918,13.00429686,T,26.1053,-20.882,-14.523,5.874,G_R3,5.41,3.326,0.385,HIP,-1.202,G_R3,105.226,-31.26,G_R3,7.682,-10.519,-4.04,F5IV,T
1422650,2010-611-1,1.25965020925765E+018,69776,69999,NULL,NULL,NULL,NULL,NULL,Boo,NULL,14.32392809,27.29022851,T,43.0044,-31.36,-21.844,19.717,G_R3,10.36,7.192,1.08,HIP,2.764,G_R3,-23.986,-231.571,G_R3,-22.571,-9.763,-40.687,K4,HYG
1422858,4982-1062-1,3.6424137462806E+018,69793,70016,125455,NULL,Gl 544A,NULL,NULL,Vir,NULL,14.32635079,-5.15119451,T,20.4493,-16.705,-11.651,-1.836,G_R3,7.58,6.027,0.867,HIP,-9.97,G_R3,-632.951,-120.707,G_R3,-26.096,56.607,-10.759,K1 V,T
1423074,320-528-1,3.66938091821907E+018,69802,70025,125505,NULL,NULL,NULL,NULL,Vir,NULL,14.32897425,4.00620135,T,44.3554,-36.274,-25.338,3.099,G_R3,8.17,4.935,0.619,HIP,38.837,G_R3,26.134,-14.892,G_R3,-28.794,-26.816,-0.41,G5 V,T
1423234,9006-5415-1,5.85462770541586E+018,69813,70035,125158,5349,NULL,NULL,NULL,Cen,NULL,14.3309731,-61.27297145,T,47.2617,-18.616,-13.018,-41.445,G_R3,5.22,1.847,0.281,HIP,24.917,G_R3,-165.84,-89.507,G_R3,-16.696,33.664,-31.488,A5/7MA7-F2,T
1423482,NULL,1.48494223343732E+018,118961,NULL,NULL,NULL,GJ 3842,NULL,NULL,Boo,NULL,14.334072,39.03691,GJ,36.0021745313417,-22.905,-16.043,22.675,G_R3,12.31,9.528,1.51,GJ,-21.57,OTHER,-20.008,68.68,G_R3,17.81,16.645,-4.481,NULL,NULL
1423569,NULL,6.32901213463513E+018,118960,NULL,NULL,NULL,Gl 545,NULL,NULL,Vir,NULL,14.335234,-9.621801,GJ,13.8265924086477,-11.167,-7.827,-2.312,G_R3,12.9,12.196,1.59,GJ,75,OTHER,-608.765,-838.845,G_R3,-75.928,-4.495,-66.744,NULL,NULL
1423588,5566-312-1,6.30390317170709E+018,69826,70049,125522,NULL,NULL,NULL,NULL,Vir,NULL,14.33559568,-11.05842335,T,43.9042,-35.282,-24.736,-8.421,G_R3,10.1,6.887,0.975,HIP,-23.503,G_R3,-117.906,-42.664,G_R3,6.194,34.312,-4.207,K3 V,T
1423700,1469-1089-1,1.23230380459089E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Boo,NULL,14.33701946,15.90632361,T,43.2498,-34.049,-23.89,11.853,G_R3,11.287,8.107,1.911,T,-14.009,G_R3,40.267,-75.02,G_R3,12.319,-1.441,-18.631,NULL,N
1424298,9014-760-1,5.85288652573132E+018,69875,70098,125244,NULL,NULL,NULL,NULL,Cen,NULL,14.3439378,-64.46865372,T,48.7697,-17.185,-12.104,-44.007,G_R3,9.51,6.069,0.873,HIP,0.148,G_R3,-194.538,-168.841,G_R3,2.845,57.016,-16.958,K1/2 V,T
1424395,8277-3276-1,6.09635732962984E+018,69881,70104,125442,5364,NULL,NULL,NULL,Lup,NULL,14.34516127,-45.18706343,T,46.5981,-26.844,-18.921,-33.057,G_R3,4.78,1.438,0.31,HIP,NULL,N,37.502,-73.806,G_R3,14.226,-0.108,-11.491,F0 IV,T
1424700,2008-579-1,1.25549745691875E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Boo,NULL,14.34887785,24.25457645,T,46.2295,-34.428,-24.316,18.991,G_R3,11.917,8.592,2.293,T,-6.324,G_R3,-85.799,-13.469,G_R3,-7.128,17.985,-5.289,NULL,N
1424855,NULL,1.25975490338036E+018,118963,NULL,NULL,NULL,GJ 3844,NULL,NULL,Boo,NULL,14.351022,27.591012,GJ,32.487784592993,-23.509,-16.624,15.047,G_R3,12.62,10.061,NULL,GJ,-8.52,G_R2,-284.357,100.714,G_R3,-13.254,44.264,9.801,NULL,NULL
1424891,318-510-1,3.65402156541278E+018,69913,70136,NULL,NULL,NULL,NULL,NULL,Vir,NULL,14.35135663,0.51861888,T,47.3332,-38.643,-27.331,0.428,G_R3,11,7.624,NULL,HIP,-31.762,G_R3,-82.848,-5.206,G_R3,15.188,33.511,-1.456,K7V,HYG
1424972,2552-149-1,1.48450229564372E+018,69919,70142,125874,NULL,NULL,NULL,NULL,Boo,NULL,14.35246084,37.40102597,T,38.8982,-25.223,-17.851,23.626,G_R3,8.9,5.95,0.877,HIP,-15.851,G_R3,-130.648,-24.501,G_R3,-5.878,25.354,-13.217,K 2 III,T
1425095,NULL,3.65279657202042E+018,118962,NULL,NULL,NULL,GJ 3843,NULL,NULL,Vir,NULL,14.354117,-1.122217,GJ,13.3731317734912,-10.911,-7.729,-0.262,G_R3,13.15,12.519,1.66,GJ,NULL,OTHER,168.858,-626.455,G_R3,6.822,-8.286,-39.706,NULL,NULL
1425267,7809-2461-1,6.1044358195134E+018,69947,70170,125595,NULL,Gl 545.1,NULL,NULL,Cen,NULL,14.35644095,-40.39395363,T,28.2026,-17.52,-12.426,-18.276,G_R3,9.03,6.779,1.107,HIP,5.174,G_R3,-561.734,-68.339,G_R3,-41.832,62.402,-10.311,K3/4 V,T
1425476,915-1084-1,1.22603136992793E+018,69958,70181,125816,NULL,NULL,NULL,NULL,Boo,NULL,14.35897549,12.7654873,T,45.7579,-36.384,-25.842,10.111,G_R3,8.67,5.368,0.73,HIP,-21.253,G_R3,-92.492,-3.26,G_R3,5.154,28.269,-5.386,G5,T
1425613,9010-4707-1,5.85336391994575E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cen,NULL,14.36059572,-63.41986778,T,37.731,-13.76,-9.782,-33.743,G_R3,10.402,7.519,1.295,T,-17.63,G_R3,-224.267,-166.23,G_R3,4.859,52.671,2.463,NULL,N
1426079,2014-591-1,1.28472199494867E+018,69995,70218,NULL,NULL,Gl 546,NULL,NULL,Boo,NULL,14.36589363,29.62962267,T,14.5242,-10.28,-7.329,7.181,G_R3,8.56,7.75,1.275,HIP,-37.191,G_R3,-631.662,-308.469,G_R3,-7.475,48.084,-36.848,K 5 V,T
1426453,2552-200-1,1.48078378167855E+018,70012,70235,126029,NULL,NULL,NULL,NULL,Boo,NULL,14.37053121,35.64880813,T,42.3833,-28.0186,-20.0281,24.7015,G_R3,8.13,4.994,0.59,HIP,NULL,N,37.954,23.635,G_R3,6.686,-4.594,3.859,G0,T
1426741,4172-927-1,1.66636375226091E+018,70029,70252,126323,NULL,NULL,NULL,NULL,UMa,NULL,14.37469877,60.96570233,T,41.6387,-16.427,-11.77,36.406,G_R3,7.4,4.303,0.609,HIP,-2.922,G_R3,-9.833,-81.348,G_R3,-11.39,-5.773,-10.348,G0,T
1426757,3862-564-1,1.61040936500472E+018,70030,70253,126244,NULL,NULL,NULL,NULL,UMa,NULL,14.37486586,55.87010926,T,41.6854,-19.012,-13.623,34.506,G_R3,8.22,5.12,0.647,HIP,-13.529,G_R3,-233.105,160.828,G_R3,0.725,57.187,6.633,G0,HYG
1426990,5562-511-1,3.6395206219504E+018,70047,70269,125906,NULL,NULL,NULL,NULL,Vir,NULL,14.37741712,-7.76979029,T,42.0133,-33.821,-24.269,-5.68,G_R3,6.82,3.703,0.584,HIP,-32.495,G_R3,6.01,-136.724,G_R3,29.848,19.944,-22.587,G0...,HYG
1427621,9244-839-1,5.84677097328518E+018,70085,70308,NULL,NULL,NULL,NULL,NULL,Cir,NULL,14.38510783,-68.38265707,T,25.0488,-7.487,-5.395,-23.287,G_R3,10.25,8.256,1.429,HIP,NULL,N,56.848,-237.754,G_R3,25.24,9.868,-10.401,M1V:,HYG
1427641,2011-1146-1,1.25584885396306E+018,70087,70310,126141,5387,NULL,NULL,NULL,Boo,NULL,14.38522826,25.33817498,T,38.392,-28.15,-20.287,16.43,G_R3,6.22,3.299,0.411,HIP,-6.901,G_R3,-157.573,64.773,G_R3,-7.613,29.862,7.701,F 5 V,T
1427654,NULL,6.27649165963178E+018,118964,NULL,NULL,NULL,GJ 3845,NULL,NULL,Lib,NULL,14.385366,-22.287506,GJ,24.3878051219268,-18.307,-13.194,-9.249,G_R3,15,13.064,NULL,GJ,NULL,OTHER,-277.069,-470.45,G_R3,-1.994,38.047,-50.325,NULL,NULL
1427716,6736-935-1,6.27165435393109E+018,NULL,NULL,125930,NULL,NULL,NULL,NULL,Hya,NULL,14.38612786,-25.7997362,T,40.8776,-29.853,-21.524,-17.791,G_R3,9.335,6.278,1.035,T,-13.668,G_R3,59.27,-19.129,G_R3,18.007,-1.176,2.611,K1 V,T
1427742,5562-563-1,6.32965339043223E+018,70094,70317,NULL,NULL,NULL,NULL,NULL,Vir,NULL,14.38653953,-8.11628801,T,35.1408,-28.217,-20.349,-4.961,G_R3,9.86,7.131,1.137,HIP,-22.005,G_R3,-358.443,-106.995,G_R3,-15.216,62.645,-14.538,K 5 V,T
1427820,318-438-1,3.65449627955801E+018,70096,70319,126053,5384,Gl 547,NULL,NULL,Vir,NULL,14.38757905,1.24156791,T,17.461,-14.156,-10.215,0.378,G_R3,6.25,5.04,0.639,HIP,-19.208,G_R3,223.531,-478.275,G_R3,25.704,-4.269,-39.995,G5 V,T
1428859,2008-789-1,1.25434080504603E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Boo,NULL,14.39973437,22.55121344,T,48.7781,-36.447,-26.476,18.707,G_R3,9.324,5.883,0.971,T,-9.586,G_R3,-112.085,10.923,G_R3,-7.286,26.741,-1.344,G5,T
1428997,912-1575-1,1.1775329084592E+018,70164,70386,126246,NULL,NULL,NULL,NULL,Boo,NULL,14.40152577,11.2492993,T,37.9389,-30.095,-21.884,7.401,G_R3,6.76,3.865,0.575,HIP,1.747,G_R3,66.228,0.779,G_R3,5.641,-10.625,0.478,F5,HYG
1429161,324-1444-1,3.67019318243416E+018,70177,70400,126248,5392,NULL,NULL,NULL,Vir,NULL,14.40315123,5.82013268,T,47.478,-38.19,-27.795,4.815,G_R3,5.1,1.718,0.124,HIP,-13.128,G_R3,-78.163,5.178,G_R3,0.303,21.979,-0.172,A 5 V,T
1429522,4172-1379-1,1.61228358565343E+018,70202,70426,NULL,NULL,NULL,NULL,NULL,UMa,NULL,14.40747154,60.25689419,T,44.0135,-17.64,-12.8688,38.2149,G_R3,9.6,6.382,1.03,HIP,NULL,N,-206.397,119.564,G_R3,-7.882,47.555,12.376,K5,HYG
1429920,909-1492-1,1.17551846571805E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Boo,NULL,14.41191551,7.74046213,T,41.8792,-33.496,-24.496,5.641,G_R3,11.612,8.502,1.815,T,21.352,G_R3,-155.517,-84.416,G_R3,-37.125,11.099,-13.73,NULL,N
1429983,9010-4742-1,5.85330021698268E+018,70236,70459,125881,NULL,NULL,NULL,NULL,Cen,NULL,14.41276858,-63.70654752,T,36.2166,-12.947,-9.473,-32.469,G_R3,7.26,4.465,0.595,HIP,18.397,G_R3,-256.204,-142.475,G_R3,-14.851,43.636,-27.328,G2 V,T
1430044,3038-332-1,1.49121745983145E+018,70247,70470,126511,NULL,NULL,NULL,NULL,Boo,NULL,14.4135941,41.27510598,T,42.692,-25.89,-18.951,28.163,G_R3,8.36,5.208,0.757,HIP,-37.565,G_R3,-155.522,-209.308,G_R3,-18.358,25.567,-56.616,G5,HYG
1430067,6156-659-1,6.28473136541098E+018,70249,70472,NULL,NULL,NULL,NULL,NULL,Lib,NULL,14.4138483,-17.45225656,T,34.1987,-26.324,-19.272,-10.257,G_R3,10.71,8.04,1.257,HIP,56.765,G_R3,-438.86,84.947,G_R3,-89.054,22.979,-3.887,NULL,N
1430208,909-761-1,1.17593892583649E+018,70252,70475,NULL,NULL,GJ 3846,NULL,NULL,Boo,NULL,14.41546135,8.88723465,T,13.0238,-10.3792,-7.6056,2.012,G_R3,12.23,11.656,1.613,HIP,NULL,N,547.784,160.722,G_R3,21.226,-26.374,9.804,M:,HYG
1430521,9006-2215-1,5.85438601903183E+018,NULL,NULL,125987,NULL,NULL,NULL,NULL,Cen,NULL,14.41876653,-61.59320774,T,30.0852,-11.538,-8.469,-26.463,G_R2,9.931,7.539,0.131,T,NULL,N,-40.958,1.03,G_R2,-3.561,4.632,0.07,A0 V,T
1430621,3478-1332-1,1.60485951134473E+018,70274,70497,126660,5404,Gl 549A,The,23,Boo,NULL,14.41994331,51.85074211,T,14.4784,-7.208,-5.295,11.386,G_R3,4.04,3.236,0.497,HIP,-10.913,G_R3,-235.97,-399.696,G_R3,-21.542,4.272,-25.528,F6IV,T
1430718,3859-1030-1,1.60839797598428E+018,70276,70499,126675,NULL,NULL,NULL,NULL,Boo,NULL,14.42106421,53.5849543,T,40.2725,-19.263,-14.159,32.409,G_R3,7.11,4.085,0.526,HIP,-3.324,G_R3,85.653,-74.376,G_R3,2.067,-18.775,-11.104,F8,T
1430742,2556-388-1,1.47793357266536E+018,70277,70500,126532,NULL,NULL,NULL,NULL,Boo,NULL,14.42149423,32.79111105,T,33.7239,-22.842,-16.793,18.264,G_R3,8.47,5.83,0.853,HIP,22.161,G_R3,87.79,-92.967,G_R3,-13.182,-27.11,-0.492,G0,HYG
1431046,1482-691-1,1.24049833160967E+018,70297,70520,126512,NULL,NULL,NULL,NULL,Boo,NULL,14.42503322,20.59015882,T,43.7095,-32.945,-24.267,15.372,G_R3,7.27,4.067,0.581,HIP,-48.551,G_R3,133.234,-581.344,G_R3,18.858,-20.397,-129.836,F 9 V,T
1431346,2008-790-1,1.25469560370432E+018,70306,70529,NULL,NULL,Gl 548A,NULL,NULL,Boo,NULL,14.42874322,23.61707849,T,16.3302,-12.038,-8.886,6.542,G_R3,9.77,8.705,1.419,HIP,8.947,G_R3,792.552,-1116.405,G_R3,1.983,-74.793,-75.601,M1,HYG
1431411,2008-112-1,1.25469488214982E+018,70313,70536,NULL,NULL,Gl 548B,NULL,NULL,Boo,NULL,14.429614,23.620474,HIP_X,16.3397,-12.043,-8.893,6.548,G_R3,9.98,8.914,1.452,HIP,7.98,G_R3,793.442,-1118.911,G_R3,2.687,-74.414,-76.208,M2,HYG
1431712,915-737-1,1.22765929997203E+018,70334,70557,126583,NULL,NULL,NULL,NULL,Boo,NULL,14.43284862,13.4332619,T,34.6627,-27.104,-20.051,8.053,G_R3,8.06,5.361,0.75,HIP,0.561,G_R3,-296.878,-126.808,G_R3,-33.342,36.015,-20.137,G5,HYG
1432537,1476-1169-1,1.22905437406927E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Boo,NULL,14.44289791,15.53767722,T,49.6094,-38.35,-28.526,13.289,G_R3,12.257,8.779,1.199,T,-28.325,G_R3,-127.792,7.101,G_R3,4.319,40.668,-5.979,NULL,N
1432541,6160-108-1,6.28426922692988E+018,70385,70608,126535,NULL,NULL,NULL,NULL,Lib,NULL,14.44297343,-18.82005468,T,43.7662,-33.238,-24.725,-14.119,G_R3,8.86,5.654,0.84,HIP,NULL,N,-188.221,1.393,G_R3,-23.382,31.277,0.274,K1 V,T
1432565,9439-1107-1,5.77262550542277E+018,70387,70610,125271,NULL,NULL,NULL,NULL,Aps,NULL,14.44323904,-81.45330669,T,39.2948,-4.685,-3.486,-38.858,G_R3,9.68,6.708,1.016,HIP,-2.598,G_R3,-40.534,-224.144,G_R3,28.929,30.934,-3.636,K2/3 (V),T
1433211,9431-2284-1,5.7867245129674E+018,70433,70656,NULL,NULL,NULL,NULL,NULL,Aps,NULL,14.45129187,-77.18334028,T,35.8796,-6.376,-4.764,-34.986,G_R3,10,7.226,1.11,HIP,10.057,G_R3,-114.918,-200.147,G_R3,13.103,34.192,-17.358,NULL,N
1433388,8278-3075-1,6.09306662877029E+018,70440,70663,126504,5401,NULL,NULL,NULL,Lup,NULL,14.45337943,-46.13425149,T,48.5284,-26.9271,-20.1445,-34.9872,G_R3,5.83,2.4,0.311,HIP,-26,HYG,-150.42,-88.472,G_R3,5.448,47.291,4.641,A1MA5/7-F2,T
1433462,4983-909-1,3.64162381159998E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vir,NULL,14.45421918,-5.51485992,T,46.1385,-36.767,-27.519,-4.434,G_R3,9.569,6.249,1.103,T,-56.451,G_R3,-106.08,-85.208,G_R3,32.516,53.318,-13.125,NULL,N
1433603,5575-980-1,6.29882287823117E+018,70454,70677,126679,NULL,NULL,NULL,NULL,Lib,NULL,14.4559363,-14.83877801,T,45.2235,-34.986,-26.21,-11.582,G_R3,7.31,4.033,0.487,HIP,-37.658,G_R3,-172.215,-60.285,G_R3,9.646,53.357,-2.849,F7 V,T
1433882,7307-81-1,6.11859787288063E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cen,NULL,14.4591192,-36.73306335,T,29.4838,-18.899,-14.183,-17.634,G_R3,10.749,8.401,NULL,T,-28.855,G_R3,-146.559,56.357,G_R3,2.433,27.437,23.571,NULL,N
1433885,8290-510-1,5.89864108715034E+018,70471,70695,126525,NULL,Gl 550,NULL,NULL,Lup,NULL,14.45915876,-51.93308355,T,37.7595,-18.621,-13.975,-29.728,G_R3,7.85,4.965,0.682,HIP,12.995,G_R3,-305.256,40.306,G_R3,-43.749,35.483,-5.783,G5 V,T
1434056,8290-750-1,5.89864077791266E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lup,NULL,14.46136723,-51.96512766,T,44.2934,-21.818,-16.394,-34.887,G_R3,11.54,8.308,2.566,T,-22.455,G_R3,-183.403,-136.838,G_R3,6.021,52.693,-0.017,NULL,N
1434158,2008-34-1,1.25471663186442E+018,70492,70715,NULL,NULL,Gl 550.1,NULL,NULL,Boo,NULL,14.46249589,23.84083413,T,45.7455,-33.444,-25.145,18.49,G_R3,10.93,7.628,1.238,HIP,-60.957,G_R3,-517.331,73.755,G_R3,-17.685,127.06,-10.009,M0,HYG
1434166,5575-979-1,6.30019087685446E+018,70490,70714,126766,NULL,NULL,NULL,NULL,Lib,NULL,14.46257847,-13.35934751,T,42.8769,-33.343,-25.07,-9.907,G_R3,6.65,3.489,0.425,HIP,-18.284,G_R3,-62.268,-23.587,G_R3,7.498,21.472,-0.44,F5 V,T
1434424,NULL,3.65291037147348E+018,118968,NULL,NULL,NULL,GJ 1183A,NULL,NULL,Vir,NULL,14.465396,-0.376271,GJ,17.5417977185138,-14.013,-10.552,-0.115,G_R3,13.95,12.73,1.65,GJ,2.357,OTHER,-361.152,41.699,G_R3,-19.967,22.559,3.452,NULL,NULL
1434825,4977-1458-1,3.6494229954686E+018,70532,70755,126868,5409,Gl 550.2A,Phi,105,Vir,Elgafar,14.47003823,-2.22795257,T,37.2035,-29.67,-22.399,-1.446,G_R3,4.81,1.957,0.693,HIP,-9.713,G_R3,-138.727,-3.338,G_R3,-6.977,25.388,-0.211,G3 V,T
1434828,6152-151-1,6.29844361543904E+018,70533,70756,126829,NULL,NULL,NULL,NULL,Lib,NULL,14.47006335,-16.11009523,T,35.2386,-27.019,-20.398,-9.778,G_R3,9.8,7.065,1.125,HIP,-18.961,G_R3,-22.317,-0.011,G_R3,12.293,13.951,5.26,K4 V,T
1435215,NULL,1.49457870123692E+018,118973,NULL,NULL,NULL,GJ 3851,NULL,NULL,Boo,NULL,14.474767,45.907929,GJ,20.8003128367051,-11.539,-8.732,14.937,G_R3,16.99,15.4,2.22,GJ,NULL,OTHER,-874.382,103.387,G_R3,-46.194,73.164,7.093,NULL,NULL
1435266,321-1137-1,3.65620928431437E+018,70558,70782,126961,NULL,NULL,NULL,NULL,Vir,NULL,14.47531598,2.78883593,T,39.7042,-31.618,-23.938,1.932,G_R3,7.02,4.026,0.549,HIP,-5.728,G_R3,-195.188,51.385,G_R3,-17.239,33.028,9.381,G0 V,T
